split,source_order,pair_id,cve_id,cwe_id,language,source,is_augmented,seed_cve_id,role,vulnerable_code_sha256,fixed_code_sha256,code_pair_sha256
validation,67,5e729c629008c943ba5ee98664912cd6,CVE-2016-8646,CWE-476,C,cvefixes,False,CVE-2016-8646,derivation,c7c92092b6c096151d604d41a9c2007607f011f26f3928d04f32ea01eccfa887,c7c92092b6c096151d604d41a9c2007607f011f26f3928d04f32ea01eccfa887,d5a1a8c438ddd7db994466f8d0570fc04dc9f5c994583ffe31b715bb3a72be78
validation,68,59e5f2ae68482397093299943099f652,CVE-2017-2647,CWE-476,C,cvefixes,False,CVE-2017-2647,derivation,92e3bc6a16c309433125d46e296a5b80a465807e0d54ec88c58e22ff09588f1f,92e3bc6a16c309433125d46e296a5b80a465807e0d54ec88c58e22ff09588f1f,b5b39fa47c87fbe1061113929338acf865fe58ceb4122b797f4d7545175ed3b9
validation,69,b979b453110f7ef6add3dd8eeb68d705,CVE-2017-2647,CWE-476,C,cvefixes,False,CVE-2017-2647,derivation,1364dd7fd37f4f4f0b8cb21341d1a56b0e398090d5fc49c6b322d85bc1f2784d,1364dd7fd37f4f4f0b8cb21341d1a56b0e398090d5fc49c6b322d85bc1f2784d,680688ff6b74c46a5aa9e9cee3f1ce0fb46a16c2d634b8be7c6e1c837e31cf08
validation,70,ce8d3ac09acff91edb18a5239ac37e76,CVE-2017-6197,CWE-476,C,cvefixes,False,CVE-2017-6197,derivation,a52ada012fecc1a605f5885d85d0086e3cfacddf4e632506f6296c1c77a7fa38,a52ada012fecc1a605f5885d85d0086e3cfacddf4e632506f6296c1c77a7fa38,b2298016749d93526a11a01e932a9a1a69bfb71b1978d9fe44522d1b34f484ef
validation,71,119c4fe87ca31a318c7f0cc4fcd3d0c0,CVE-2017-2647,CWE-476,C,cvefixes,False,CVE-2017-2647,derivation,600ad6ed15172ad1ee910d7a041305b1cd3fe55c5a57ade585e15067a21b5632,600ad6ed15172ad1ee910d7a041305b1cd3fe55c5a57ade585e15067a21b5632,b11117d527ae384c21a1f7e831ea5152e6b3027390cdbeafc17aafe1e0376a6f
validation,72,69c8d7525d29ea30c19d0281c1feb152,CVE-2017-2647,CWE-476,C,cvefixes,False,CVE-2017-2647,derivation,525a20372e5d324f44de6fb4b74976d7f4dc98354db5b134cd4fc5b700f8287e,525a20372e5d324f44de6fb4b74976d7f4dc98354db5b134cd4fc5b700f8287e,9318191a3f5555d7084e7f22c532b636b95d32be6bdfa38059a6468a9ba2c920
validation,73,e18277d67d0cb3e4cf2e4ee01d3a9d77,CVE-2016-3070,CWE-476,C,cvefixes,False,CVE-2016-3070,derivation,c13af54e83a1648a36c08d736e4f475777d8557e4466eaa5d17a588b0f542f71,c13af54e83a1648a36c08d736e4f475777d8557e4466eaa5d17a588b0f542f71,1a8fcd1356ff9bf7c9093f34869814dce10a0a102075bb04a71e8a7fafb47977
validation,74,995b32b781ed995de7a8f2df73a0a5cd,CVE-2017-2647,CWE-476,C,cvefixes,False,CVE-2017-2647,derivation,c9ee82bad083ed4703fc99ed295d1c00c21c67a1381b0468cdb5cecacd1cb9c7,c9ee82bad083ed4703fc99ed295d1c00c21c67a1381b0468cdb5cecacd1cb9c7,ebd94d3eb5e39863537b67003727da84b6f2abd7a20aa986afefa8bc59632ac3
validation,75,f8447ccd0fa1517712c135f87489060d,CVE-2016-10248,CWE-476,C,cvefixes,False,CVE-2016-10248,derivation,58c6251d50625eb1beb806f18e9abf8aa61c46bae1300b534e12043dddd33cdc,58c6251d50625eb1beb806f18e9abf8aa61c46bae1300b534e12043dddd33cdc,3936b2e74484e87d065278b1a17102e97b2a048bc5b5b84644ca6fee61d06463
validation,76,8e05011fb98228e235c6e75d5c06dc71,CVE-2019-19926,CWE-476,C,cvefixes,False,CVE-2019-19926,derivation,de63e590a1183d2983531de6c38b0ea44007e20c53a070aa94ee397bc4fec53b,de63e590a1183d2983531de6c38b0ea44007e20c53a070aa94ee397bc4fec53b,c7c4c2b04301fc3f2c37610ccc67fc86174eaefdb23cc537705528a5fed0bbb8
validation,77,f9f5e7069a624a41ee87a2404c0ffc1a,CVE-2019-19242,CWE-476,C++,cvefixes,False,CVE-2019-19242,derivation,29d31b4633b3d82dd28ac3edb9699cee0f57c1a1c109d117da1d734632a3add7,29d31b4633b3d82dd28ac3edb9699cee0f57c1a1c109d117da1d734632a3add7,a63f4b3d9917206bb63899a863aff091c3fce82bd9b805fc117cd8283dedc2de
validation,78,b3e3a63b3f41cd0d3a546905d5a58c8c,CVE-2021-30219,CWE-476,C,cvefixes,False,CVE-2021-30219,derivation,7e93a6fe4426b64173bb8f991ed5228fa307fedf459cac30750930033eb97c45,7e93a6fe4426b64173bb8f991ed5228fa307fedf459cac30750930033eb97c45,2405a54f8d32829763110772f599085c242fcbfeb38e2848fa564bc6df7ff93b
validation,79,6adc59f69f087c3dc20005e136c76bf0,CVE-2017-2647,CWE-476,C,cvefixes,False,CVE-2017-2647,derivation,a27b3eaeed1a6d36b1d367ed6ce6616d9cd569e914ffab19c9a8cfba4edc2287,a27b3eaeed1a6d36b1d367ed6ce6616d9cd569e914ffab19c9a8cfba4edc2287,0214e39b7f0c39395a0fd0e4968518a976b4517807fec0c3e2ac366e02258aca
validation,80,2b68314afeb245a3f7c55fdfdc91afea,CVE-2021-32134,CWE-476,C,cvefixes,False,CVE-2021-32134,derivation,9b760e1bd3e9994040347c71574fe190db2853fc833a41550f57b09bddd8d1aa,9b760e1bd3e9994040347c71574fe190db2853fc833a41550f57b09bddd8d1aa,1ad27e7da6b168995324dbd9d1ce50b9d81e66e5b7153feb96a4e78a8d6ac4a2
validation,81,03d11589dab395c9e6303d7244cd2f09,CVE-2022-29205,CWE-476,C++,cvefixes,False,CVE-2022-29205,derivation,9ecdc0e25df5dc9fe505f14876ea3467294b21babc892e981858d2ffef1c5294,9ecdc0e25df5dc9fe505f14876ea3467294b21babc892e981858d2ffef1c5294,114771ddf2720d22c6282832667011a95d780f227956a1f9d54d8d724b0b9f47
validation,82,8a39eed98bdb31c96bffd2ff0e094e22,CVE-2017-7862,CWE-787,C,cvefixes,False,CVE-2017-7862,derivation,861f422af99de9301118b160b896d44fce0935da153165e0e8c6e2c213879b0c,861f422af99de9301118b160b896d44fce0935da153165e0e8c6e2c213879b0c,9a71eb43f71fa6ec386e65a42d37d491a7c7f32dbf88c7d1dd69c9afeee9d449
validation,83,0d36e775fff5defaf2086d0671b47300,CVE-2018-8788,CWE-787,C,cvefixes,False,CVE-2018-8788,derivation,538335b69f50374ac74c28e11dfa6663d6439be374ab1e8caf9f864cbe412b83,bc009b75ce2b0debe6e3ee155b59f69dc7d6e6d0d9d748c949f3dec3e04e7fd5,2c4a8625f97fef826bea46b5ee6d7d18dce669187fb45b029ca6decd9c1e74f0
validation,84,b94f7dd26d12247a117925bf72947e87,CVE-2021-37650,CWE-787,C++,cvefixes,False,CVE-2021-37650,derivation,21a73a84f5b77cd448dc38a7ceed2708e046d65973fdc93df4b43e4f8b0b5b1d,21a73a84f5b77cd448dc38a7ceed2708e046d65973fdc93df4b43e4f8b0b5b1d,3e4812b3492efea8806d8e5168e9a0269f9b1b6abd65bd1455f1257fa40e04fe
validation,85,a0b62f9ff62174572f55298b1bf7acd5,CVE-2021-31254,CWE-787,C,cvefixes,False,CVE-2021-31254,derivation,dae315191acfc4dc22ae7f959b10ea7454eac7c0cde31d984e3800e3a8a3a883,dae315191acfc4dc22ae7f959b10ea7454eac7c0cde31d984e3800e3a8a3a883,c5eeced985f5cf03124977c4d4b45b40ca289682231708b921ee3d6bf1e2fef3
validation,86,97a799f489655c574862ebcfb988657a,CVE-2020-15210,CWE-787,C++,cvefixes,False,CVE-2020-15210,derivation,300c7f1d00346fd11432ad18c92f03010cbc9732d514d159706cff163ea3eee6,300c7f1d00346fd11432ad18c92f03010cbc9732d514d159706cff163ea3eee6,1edbe2575515f7fc379754d9c051fb1ee13c04b98ad3383c9fe2c47ff12b3aca
validation,87,a0548590992c5bd35967d7564befae7b,CVE-2018-20455,CWE-787,C++,cvefixes,False,CVE-2018-20455,derivation,60cacba0fd0fe44729e6f21e3bbfd0f2067e16afb1e48c8a4a711ba56d388afc,60cacba0fd0fe44729e6f21e3bbfd0f2067e16afb1e48c8a4a711ba56d388afc,e76e6da7b4ef963bc23a1873d2205b210700563046ea7b2b500944c10ba011ee
validation,88,2b34c704033d0b12fe5f0cf975d80276,CVE-2020-12654,CWE-787,C,cvefixes,False,CVE-2020-12654,derivation,cefd11c2c4e9b1e44925ba4050242823cda50d3ccbdcd9d11f91c97a9d2cf3e9,cefd11c2c4e9b1e44925ba4050242823cda50d3ccbdcd9d11f91c97a9d2cf3e9,a7aff2195d700f8c28b9a7e3ba5119604f414da6ea940967b40e9ce7a30ebf34
validation,89,f098d81668f3606664f5d7c0bee05fc1,CVE-2018-10540,CWE-787,C,cvefixes,False,CVE-2018-10540,derivation,debd81c6507ea834f0c7b865c8cc801c0991819cea026f25664d607aa35dd271,debd81c6507ea834f0c7b865c8cc801c0991819cea026f25664d607aa35dd271,ccbe47a34a555a62d84925ede6b447a4a798d9062b469b69764130a4cb9eac77
validation,90,56f7aafa94b73e3bbea322126ac93cc6,CVE-2021-45937,CWE-787,C,cvefixes,False,CVE-2021-45937,derivation,27939d03579e35ffc3e77fda91fd1af6490f71075a07429ae64cc4f3f263821b,27939d03579e35ffc3e77fda91fd1af6490f71075a07429ae64cc4f3f263821b,c62f9bbe08b281cde41fa58ea386ef9c2d308f204abf05df89baabb319012b9b
validation,91,dbb075bd145db329f19eb7d8feacf2ff,CVE-2018-8788,CWE-787,C,cvefixes,False,CVE-2018-8788,derivation,75b3eb38ee61d72a2f5bb4da334b98842a1602fe377de42c0784361e403815bf,07343b414a50d2a0c8212486ae4706f4a927c4867fc5df1c962e4ab8b5669dc9,1ef52171c2eecba1bc04753caf8332982fa4e00b6623a4868a4f3f8bc007a6e8
validation,92,8bd02cfb8091a3e1eb0417a0fa28987e,CVE-2021-41221,CWE-787,C++,cvefixes,False,CVE-2021-41221,derivation,0250d703264e815f1cfcbaecf66531a56ec34a65d29f6b42a1d80746d3fbdef1,f9e9f42a0fca58253eb7485d6fd2c59b8762547faf3129bbf5fd242a82dd14c7,8dbc416f10d2e632b1ed8a34aa81e83ca7b2fa8fd16eb92328fdf6d22247c1c6
validation,93,e4080d7a5fea86bdb78d623c6e10f61e,CVE-2022-1437,CWE-787,C,cvefixes,False,CVE-2022-1437,derivation,cff080f906b3caa1544f9924b605d354a82d67e8907ad522c560eadadf511ff9,cff080f906b3caa1544f9924b605d354a82d67e8907ad522c560eadadf511ff9,0f2f5049166207a1b55b3d198b1799abebed9a205a15185037323d32b4b103fd
validation,94,bfab0ad52198f1fb98f7a6d4f77b364a,CVE-2019-25051,CWE-787,C++,cvefixes,False,CVE-2019-25051,derivation,5826bbb0a6d5444103219d35da979d3c922d87361eaba412d69d3d38b26e112b,bc8c942ba1ef52313eeab417a337c153217752fe6b21857879720d773f189c90,49167853ef249700fbce46fa2b4ef7b9f4e3e9483eb6fb629ec3cf798084c4ed
validation,95,2ae7eb47b9ad5b93975ca0189607ab14,CVE-2018-10539,CWE-787,C,cvefixes,False,CVE-2018-10539,derivation,3e9d29dccab522e3f9d04969b00d9bdd4072dbad489a42904ffc2fce1e0330f5,3e9d29dccab522e3f9d04969b00d9bdd4072dbad489a42904ffc2fce1e0330f5,906ed0d0e9626a2bd3bb0b6c357a15b0f0cb5707a95073efc03520059e1ff9f2
validation,96,c6d3cedbc47651e05e535beae63e4adb,CVE-2012-4668,CWE-79,JavaScript,cvefixes,False,CVE-2012-4668,derivation,a5b8a17a274a48a503e3fc7afe08d85bb8aeda02d84326b9c5664c516906a1be,a5b8a17a274a48a503e3fc7afe08d85bb8aeda02d84326b9c5664c516906a1be,e60a1e33cf4116ac461a3d1fb90f184c9b1789ae7d2d5a9fac0654091b07803e
validation,97,d755a2959da9c913ff22b908063e4ac1,CVE-2021-25932,CWE-79,JavaScript,cvefixes,False,CVE-2021-25932,derivation,1dad567f389087c9daad8d6d0f717a6c5b0986c76c97267b7ff25937603ac10e,1dad567f389087c9daad8d6d0f717a6c5b0986c76c97267b7ff25937603ac10e,18242e960bf9b376898e612ca221f768cc248f66d4f1f8721d725953c5b6dbfa
validation,98,1d85241f537ca76b44c5848e13bdba0d,CVE-2019-14329,CWE-79,JavaScript,cvefixes,False,CVE-2019-14329,derivation,765e45491783db3ed228b8e95cb2dbfd86f6aa2d037cf31a54ccb5f7919e07a2,d80e1098ea5d14c28219349a48769640073c48635151e8ef4d00b4308405f3c4,5dade4ca630e5f67839e333f7966b7be4b71f39d684ce35258490ba33d3d3aec
validation,99,53bb84e675a5a36fca257842cc38bb62,CVE-2022-2029,CWE-79,JavaScript,cvefixes,False,CVE-2022-2029,derivation,cc99024978dedb7191ea6fc709d04a35e1c148d408069ef44cadddcb102aab3d,cc99024978dedb7191ea6fc709d04a35e1c148d408069ef44cadddcb102aab3d,a9b9c8e4f2d0abdc21dbe7d2d37901e44945af20685f023da9cfbf41d1e29d82
validation,100,0981a5349ff68e2798010573173057bf,CVE-2014-9905,CWE-79,JavaScript,cvefixes,False,CVE-2014-9905,derivation,8d3a8b70b513057dc8ce0c46b65bbb7ee6955e573a26cc12627bdf69c986c66e,8d3a8b70b513057dc8ce0c46b65bbb7ee6955e573a26cc12627bdf69c986c66e,84739bec2c5e768020636946c76b2f5ac3551dfb6b18af3b33b9cce5e6ac7492
validation,101,d6ddeb1be4ae2e508ac102e57b026b89,CVE-2021-33561,CWE-79,Java,cvefixes,False,CVE-2021-33561,derivation,fcd98d3ef884e37a47bdd0ada7b3bb9b27960ff5fffdfd210c1ba28fed331910,fcd98d3ef884e37a47bdd0ada7b3bb9b27960ff5fffdfd210c1ba28fed331910,bd287d75194dbf42cc0bb2fa2e5422290aefd726a8595e47d5bd2f25add693a4
validation,102,311f8737376f23c77ca9a7442c35e4fb,CVE-2019-14329,CWE-79,JavaScript,cvefixes,False,CVE-2019-14329,derivation,e853da1bc8c2986305de0e31b26649d2977394f12251a3d82b24f812ca689a59,e853da1bc8c2986305de0e31b26649d2977394f12251a3d82b24f812ca689a59,c45aa4d68d2b1a8d8d59f8b8e6d03b1b364b9c289991285263ccadb22196a798
validation,103,7745f730896d392dd915ac162c3575d9,CVE-2019-14329,CWE-79,JavaScript,cvefixes,False,CVE-2019-14329,derivation,3c113acd4bc8a50461fae54ef7938eea22b7802fa5dd6dc0a55d7a19e32ef8a2,3c113acd4bc8a50461fae54ef7938eea22b7802fa5dd6dc0a55d7a19e32ef8a2,8f35d6ac2484dc1982ab4d2cf16f02f9644d73ba5023da7005cb95f53183f08d
validation,104,04b8122758fa641b15dd75ca86238a5b,CVE-2019-14329,CWE-79,JavaScript,cvefixes,False,CVE-2019-14329,derivation,0e6bdb82b6fec60dcf4dca4b0c7bcef3322c3d12475c7df78085020a276613f3,5f66b4c4f5d206d37d4f6e309a97bb6ef99d8c3ab27128fa76f8bcc109d0f6f7,c73c324b853fb47dadd0ef020f7cbf4b34d9fa3f0623f9cc6635dcc026619169
validation,105,d38baf66432374f91651088c8d612ece,CVE-2020-9038,CWE-79,JavaScript,cvefixes,False,CVE-2020-9038,derivation,591b977c69f3a09192f8816b6ec67f064e075071e68e120621e41283d1c7b25c,591b977c69f3a09192f8816b6ec67f064e075071e68e120621e41283d1c7b25c,525d1bc3db5811695dda28e5eaec744732a02767374b0078b3a6966139c8ad87
validation,106,cbcc9a9ba798f9cdf63e41bec8a084e0,CVE-2021-25932,CWE-79,JavaScript,cvefixes,False,CVE-2021-25932,derivation,8fa4888e6e65dbf24b300bd5184fda575a1529f1141ecd44473b13c677fe9963,8fa4888e6e65dbf24b300bd5184fda575a1529f1141ecd44473b13c677fe9963,2acef4805ab2395f602f3d269612657ada3eb81ca3a77f25de748cb4da9a3431
validation,107,84072f7c29fe1c1106d0430d9f108e1c,CVE-2021-3377,CWE-79,JavaScript,cvefixes,False,CVE-2021-3377,derivation,c00301a1251a3060b06d59c013ba7d78a691254182f84b36c71995d12f9a3444,40d80a190227d178a7e0e8c0fb97d32a95f594b3140e6bba9f280f66b8b10e8a,6d491549042455966c09623bc419895579f41a5bb8076ccd7671f3487fde409d
validation,108,5eb77d801d61e879173731c4807bec73,CVE-2020-9038,CWE-79,JavaScript,cvefixes,False,CVE-2020-9038,derivation,bbc35dc1eaf4c2907b0c6a77f15ac57fb41a0d61e576f4e31acec4f506c47e4b,bbc35dc1eaf4c2907b0c6a77f15ac57fb41a0d61e576f4e31acec4f506c47e4b,3151b13bc0a1b88edb03216f06ffe102acaf76ae061127dbd3997633ba57d49d
validation,109,3425084d0225895885b64e2b2d2ceecb,CVE-2019-18656,CWE-79,JavaScript,cvefixes,False,CVE-2019-18656,derivation,2586811349af594f9af4c5887429952417b3358bd1e9881b0df13b0b93584670,2586811349af594f9af4c5887429952417b3358bd1e9881b0df13b0b93584670,cd83850bbf84f806774e5ac793f0bf7d758344d9940f8863b37bd1824d90affc
validation,110,299e36c60c05db8a9238ecf0b211fb7c,CVE-2019-10752,CWE-89,JavaScript,cvefixes,False,CVE-2019-10752,derivation,29ef29e5432511a0eae459e7ccff570586c7215bf5914fa4be2cba7b287a05bd,29ef29e5432511a0eae459e7ccff570586c7215bf5914fa4be2cba7b287a05bd,2b27104c4a720d09cc5d35d0387df5846a7b394a94b73b5dc1b0b293666c1abf
validation,111,72a7be351f572dc2790a7fa588b5b1f1,CVE-2019-10752,CWE-89,JavaScript,cvefixes,False,CVE-2019-10752,derivation,ff50a3ec941120af1de58c52903681cbae8a0e1f79b89ff15bcfafd0970ef0c5,ff50a3ec941120af1de58c52903681cbae8a0e1f79b89ff15bcfafd0970ef0c5,0dc7e2c067b27f4ef33ae07d4d22a91d35c1d29a0975d9c571933bc043db1e69
validation,112,0c60a37363395b5dc81a06a7a0c9dd0c,CVE-2019-10752,CWE-89,JavaScript,cvefixes,False,CVE-2019-10752,derivation,f0d5f05c3af55c20a3e13943fed570481f944e0c51f01353aa67969664355215,b190fa32c5120504287604fcba59324f55e26949b2b89664009a07f458632aa1,07889ba2a0d8fb6f43cc1cb8386329c889708de29098695ab75e432f5de5bddc
validation,113,1b4fa7062d5af6fc370bca093e17b997,CVE-2019-10752,CWE-89,JavaScript,cvefixes,False,CVE-2019-10752,derivation,f7ab98582037e07139e9adcd7c6eb66662f6621f636647a1beebe68e946748d7,f7ab98582037e07139e9adcd7c6eb66662f6621f636647a1beebe68e946748d7,d9b83445799cee3c0153cf54af87b596325bc8494a82be125631f5f1b55b790a
validation,114,e73297fe6b109e0718cdf2583dec388e,CVE-2019-10752,CWE-89,JavaScript,cvefixes,False,CVE-2019-10752,derivation,b5ffb62ebf212193f14230ea3889a11ecb8bb12ab25234be561cabcdf78a2ef7,b5ffb62ebf212193f14230ea3889a11ecb8bb12ab25234be561cabcdf78a2ef7,177ca39a86d02fef1aa20382c53bbca7e0c2ca9b0232efb7b8a12f648306e542
validation,115,f6901057c06cfeaae5af4217a725274f,CVE-2016-4999,CWE-89,Java,cvefixes,False,CVE-2016-4999,derivation,20e4942115155528101d6cbc1518abe8029a4f01f76bce0cbd102bc2aff28b86,20e4942115155528101d6cbc1518abe8029a4f01f76bce0cbd102bc2aff28b86,ce2d763c1ab2520fd196ab500ff4108cc6ed0ea48ba69ac63136f499c1822bd0
validation,116,3210ee5c56f3c4b73c08525799065c62,CVE-2016-4999,CWE-89,Java,cvefixes,False,CVE-2016-4999,derivation,ac1a285d2bc91ae75b4686b3a88a1b849af2cbedbd03f6c4ce963059be2b1ecc,d4af60d389af588c6392c3ddcc9154fcb574fe32d78f1e068ca53fed055a74f3,77780e56d4e18053c68cdbb6ec2775455454ad8f034e799a69ac1e77200686bd
validation,117,2db89d3d63d7ecd102071b8cba9d2a5f,CVE-2017-17713,CWE-89,Python,cvefixes,False,CVE-2017-17713,derivation,b67442cc462c1ce2b36feb859716f2dac8fa4049b23c7f493bf5b5a390770121,f2b3b0df3a5923e0733127c778763df16c110563d873cd7f5d60cb2b58e8e54c,865b3ad177ece7c96031ebacd72dd6f496df4f2a218445fac4f4897d9e23d8c0
validation,118,885d5044eda7d0b2f51c4cd0b2565da7,CVE-2017-17713,CWE-89,Python,cvefixes,False,CVE-2017-17713,derivation,66868a1c6a4c547a13566b2cb5c06674a7c424262fb4f1afe22bc00fb33ff121,e11725f7f7a98497eb332cb0b3c54fd0804dc486b39bdc426ade56c0a82d7642,e96200a77598e327efd2d769625c22513f29cb71e1c2dac5fe8d087ef327cf6e
validation,119,c1265f4486c816c880206033d5491e4a,CVE-2017-17713,CWE-89,Python,cvefixes,False,CVE-2017-17713,derivation,0fa65cfd6e015384f8a619e15f3cf60840394601bc590245907e352d96d82a3b,d24418aef17441d42cb0e17593a0f6337fd426e6be3e93630415e622e2d3ac4a,20d0a2c003a22cd1447011afeb9a9908f298207ecc4c373e20415f072c1413a9
validation,120,9b16da541e13ff3cac7bf5bd91fee938,CVE-2021-39179,CWE-89,JavaScript,cvefixes,False,CVE-2021-39179,derivation,4fe4a0c62c9004cf204da89b91d0cc0be406c9dd2408a95b8f438ced36ff0a3a,7b9a2029639c8a7896deb837c8de81e86e1f92ed20e1cd6b2060091014284003,115895fb36e1549e97b29f77d1f3b76d9e437fa715b4a34a6f723b6fc331028c
test,0,3289084fc6074df9694a0ed3a6254503,CVE-2020-22873,CWE-120,C++,cvefixes,False,CVE-2020-22873,derivation,fcb7ab6a361cd0ed1a3750dfa06e24f36f9f6a03f1677890baa301b8b27e46c7,fcb7ab6a361cd0ed1a3750dfa06e24f36f9f6a03f1677890baa301b8b27e46c7,4bfad75d4c9105ac972123af1e9f0051f79c2b2b246b450da20ef43407291b43
test,1,049f7de38714fbc9b38327dc5821a2fd,CVE-2020-22873,CWE-120,C++,cvefixes,False,CVE-2020-22873,derivation,851fe50851a6dcda207de24255a50301f36aa273be503ef2a2df59ad4f2e08f7,851fe50851a6dcda207de24255a50301f36aa273be503ef2a2df59ad4f2e08f7,70a40efe4f8a4dddfe7c82b2dbbd263f0dcb5e0fbd0cda645de3f5613233e745
test,2,d369b709b317cbc80b42f4f920ddba6b,CVE-2020-26759,CWE-120,C,cvefixes,False,CVE-2020-26759,derivation,52d96d7a16a7b63ad1a97cd6979a71bf793cc6e8e673782efa51e59d9ec1069d,fde439ce4610679115866c76df96f79fc6cafdf40ce6e4c3c037754ab9ef6dce,c9e9e4a9fb630a6019582c286463c9f932c06c4ed102ab7a2d0954793ccf85bd
test,3,51125ec4dfb3b207146ebad80ac127bf,CVE-2020-26759,CWE-120,C,cvefixes,False,CVE-2020-26759,derivation,f4766695a97c6295039db0c6810820ef8e946b04595e2ce877c0d99fecdf01b5,f4766695a97c6295039db0c6810820ef8e946b04595e2ce877c0d99fecdf01b5,4f1bdea76ae34149541cfb2f1a3c3a89f26d1237731b326c78adda3d8b268434
test,4,faf0818a3cd002ae6a8f0ec2ba4dcf00,CVE-2016-4303,CWE-120,C,cvefixes,False,CVE-2016-4303,derivation,33afee236008594d3f0558abf520f92e9b966ea60b24354055e2d3e2a57e0b30,33afee236008594d3f0558abf520f92e9b966ea60b24354055e2d3e2a57e0b30,c5c6bad6b134862e31d6b51a41bb8b6cf93b2bd98d037e967c8b9f9104c323ea
test,5,d34eccb53751d17c947ee0a8e8b2f3ae,CVE-2020-22873,CWE-120,C,cvefixes,False,CVE-2020-22873,derivation,098f697800b48f853d0e2dd69e820a4d9bc35cb7b43e5df445acecb435f0a272,367e1cc735edac91b8677feee522e3c201dc39ae03738cedee7e520f12fc829d,f03c95aa6479f99d755a5d6fbc574aaf61caa553b9cc65af7a5d80149a9d0e9f
test,6,dea25d0edecd13637e6c0d25a2671fad,CVE-2020-22873,CWE-120,C,cvefixes,False,CVE-2020-22873,derivation,8316a8c619bde2daba4bba2874fef35c55a2e195a34965e49f0aea65fd2efb48,8316a8c619bde2daba4bba2874fef35c55a2e195a34965e49f0aea65fd2efb48,c8f8b645993d8822c4fd415ffc9bb6e1c775976e4fd051e48bf94943127fe02a
test,7,a0fa54345a0173bca4d49178c0a7d814,CVE-2016-4303,CWE-120,C,cvefixes,False,CVE-2016-4303,derivation,604da86727b81da96b2d41781e873c8e3b2e50b58252635cd131bcb255351b66,604da86727b81da96b2d41781e873c8e3b2e50b58252635cd131bcb255351b66,e3b9c362329442ea4fed242dffd4b7630ac25624f00205e6e5aae5be20529696
test,8,e5b886137275ad623421479346ffc69a,CVE-2020-9760,CWE-120,C,cvefixes,False,CVE-2020-9760,derivation,4573c94bdcda31a90da00c8654be7bc66e41d8f19ce52bc0a5bffcf7498f3e50,4573c94bdcda31a90da00c8654be7bc66e41d8f19ce52bc0a5bffcf7498f3e50,fdd3ee6b6118915b408538d135e2443af0c7223c133b959396d828b466f3a118
test,9,602d73b8c9317a1709c19760c7a9c228,CVE-2020-22873,CWE-120,C,cvefixes,False,CVE-2020-22873,derivation,49b19bced48fcb2e501e1b233f6ba6f59b13e32906baccf0f3534e4685e66455,49b19bced48fcb2e501e1b233f6ba6f59b13e32906baccf0f3534e4685e66455,2e944dbeb849b4a38630b7106cd1d0bf4c578244fe457e6dd017d52aa455bbf7
test,10,811cbe34160dd8827249006666403538,CVE-2020-22873,CWE-120,C,cvefixes,False,CVE-2020-22873,derivation,36cb046c65ea846b0339940a66407d543722edb812b3dc0e1d48c6990719c6af,36cb046c65ea846b0339940a66407d543722edb812b3dc0e1d48c6990719c6af,c40cbd9ead64a004da722dc31b7a4968ef257923ddfa672caba32f8d6c5b2198
test,11,47c52dbe4606b17ee383ea001a4da393,CVE-2022-30767,CWE-120,C,cvefixes,False,CVE-2022-30767,derivation,bfec57983860b7f714419f0440f53cceee6d2f19562c28e39ed8a10ec82fdb08,bfec57983860b7f714419f0440f53cceee6d2f19562c28e39ed8a10ec82fdb08,ba65ce567b5daf3e97ad59dc6c7fd5ca13aa72ba797130a514e718b1555e10ad
test,12,d6900edd619d3fd5f8d9e93cd8743c6b,CVE-2021-40568,CWE-120,C,cvefixes,False,CVE-2021-40568,derivation,7e91a422104758c1f89be9ba701d1b709007d6faea798fb564c059dea702d084,7e91a422104758c1f89be9ba701d1b709007d6faea798fb564c059dea702d084,c71bb66b296451d2d929f0703edf9bcd969bfd45472a1cc0e09692fe0d4f600a
test,13,5d7a3993aa9f80edf57d6b35b5dc1de8,CVE-2021-32439,CWE-120,C,cvefixes,False,CVE-2021-32439,derivation,69e23da044365dd60aeed3c128f0cceeba143d721163edefca5d106e00ab5b8e,69e23da044365dd60aeed3c128f0cceeba143d721163edefca5d106e00ab5b8e,e0690793746c7bee7944c7db78599517d9073a5bd5cf83e64b1a1dd157894361
test,14,15ab8d20e6f6bf04a413680b4bcf3817,CVE-2018-25020,CWE-120,C,cvefixes,False,CVE-2018-25020,derivation,531c62e4f1bee37bd72893518422aa4e96f35043d9fb937d72e2ac031d3954c1,531c62e4f1bee37bd72893518422aa4e96f35043d9fb937d72e2ac031d3954c1,dca50a3fdac3fc33d7a538789608b6b0393f220f630a97c1a201800a302a6433
test,15,7c74b0bd6c8b37648c94d5ab1ef94a1f,CVE-2020-22873,CWE-120,C++,cvefixes,False,CVE-2020-22873,derivation,a56c6f5d9c4b409b9e4098c849adab8de134b37fff7516a91a152a51ab10d551,a56c6f5d9c4b409b9e4098c849adab8de134b37fff7516a91a152a51ab10d551,3fec9ebdd3d5f55e155fc75083ee2183e2edf004852a5125983895208a35134c
